"Source","ImageSHA256","VolumeName","InterpreterFilename","InterpreterSHA256","PascalSHA256","LibrarySHA256","BootBlocksSHA256","ResultDirectory"
"images/games/strategy/High Stakes (4am crack).zip!High Stakes (4am crack)/High Stakes (4am crack).dsk","63ab499c719c17e6da24d6726e2bc09b81302b77a73428ef49c88e165486e514","G1","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/63ab499c719c17e6da24d6726e2bc09b81302b77a73428ef49c88e165486e514"
"images/productivity/misc/NoteCard Maker (4am crack).zip!NoteCard Maker (4am crack) disk 2 - tutorial.dsk","7a9548ec3cdc565afb4767019250be2493d6f59b5e5ffa89dbeb93df21533f72","RTTUT","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","3582655c06e3eb6ccc41e01ad8153aca3a4682b9f76b54c7e91fb2fd34eba363","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/7a9548ec3cdc565afb4767019250be2493d6f59b5e5ffa89dbeb93df21533f72"
"images/productivity/misc/NoteCard Maker (4am crack).zip!NoteCard Maker (4am crack) disk 1 - program.dsk","24e328599046733bad8446270e2e7fe53a4e238299830d350df8e8070eb640a9","NCMTOOL","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","4072201a23fc029258a85e6ba6003b29b271e04e5810f560dc75410a3ed24fbd","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/24e328599046733bad8446270e2e7fe53a4e238299830d350df8e8070eb640a9"
"images/productivity/database/InforMaster (4am crack).zip!InforMaster (4am crack)/InforMaster (4am crack).dsk","9d8d9af44c301bcc332e03acae02dee6424ab564c46c6912cb0e027ce819a5eb","BADBEJ","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","16533b25edee87516003f017a1a15aba0a7e070a1ce9a6facac57e3b5beeacba","e9df46631dc1ebd6a8db12f3d7bbf21a43fa9c0dc8e56e54c10844d176001b9f","/Users/chris/Repos/pdisasm/Tools/4am/images/9d8d9af44c301bcc332e03acae02dee6424ab564c46c6912cb0e027ce819a5eb"
"images/productivity/database/Friendly Filer (4am crack).zip!Friendly Filer (4am crack)/Friendly Filer (4am crack) side A.dsk","fd0b0a2bc54c89cc784e20fbaf1394ba3117405e7c972855410dd70795aeb6c8","BADBEJ","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","af42d639420f62f2e270807ae58a7def43aa629843b38c0242d20263d94bae67","f47c1d4df0e94a3ea6a9aa7c3c1f6fcca4ee91fd0990a72d35e60644962874e2","/Users/chris/Repos/pdisasm/Tools/4am/images/fd0b0a2bc54c89cc784e20fbaf1394ba3117405e7c972855410dd70795aeb6c8"
"images/productivity/spreadsheet/Widespread (4am crack) side A.dsk","c6fd1d87af2682a47949acdff5fbedc830d5d9850a35ec0930f545287e637592","WS","SYSTEM.APPLE","6701bcee4840864e6306d744c12fa3c6d47413321eebbe15cbe1bab3d23118e9","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","7c6abf23ed8b604657262750d0487230318803d232689b68b019f7486622469a","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/c6fd1d87af2682a47949acdff5fbedc830d5d9850a35ec0930f545287e637592"
"images/productivity/integrated/pfs/PFS vB.00 (4am crack).zip!PFS vB.00 (4am crack)/PFS vB.00 (4am crack).dsk","780ba050283323c634eb6d04ac5a752541aba199520cc225870031dccd9c003b","PFS2B","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/4am/images/780ba050283323c634eb6d04ac5a752541aba199520cc225870031dccd9c003b"
"images/productivity/integrated/pfs/PFS File vA.00 (4am crack).zip!PFS File vA.00 (4am crack)/PFS File vA.00 (4am crack).dsk","a22960d9f4461c2ceabdef73709913aa441f3da5d14e5834ed8b0328a74a8ea4","FILEA00","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e3996bf923db8a596935df7856da745b24f8afedd8a773d4034a9e796a2446cc","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/a22960d9f4461c2ceabdef73709913aa441f3da5d14e5834ed8b0328a74a8ea4"
"images/productivity/integrated/pfs/PFS Report vB.02 (4am crack).zip!PFS Report vB.02 (4am crack)/PFS Report vB.02 (4am crack).dsk","a5cecf0085010f4dce06210cf43287a730713dabfa2fcabe0f27416499d6bae1","REPORT","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/4am/images/a5cecf0085010f4dce06210cf43287a730713dabfa2fcabe0f27416499d6bae1"
"images/productivity/integrated/pfs/PFS vA.02 (4am crack).zip!PFS vA.02 (4am crack)/PFS vA.02 (4am crack).dsk","4747f739372ea6adb6054ef83085c8977c847758f519a99ccab2a5d7f8c10eaa","BLANK","RT0003.APPLE","ca5f32c90175a75ddb3ef362b89ea8675015cb88786d2c8c7fb10d19de7d43c0","757bef80851a9959555426849547980ec5bb4782157621830df172b76d322ba9","b57350921a8eea1f989206e16a84c603586f035b3edaea2dcb9cac0f35a0b265","ed6710635884012aca322556714ebd7051d855a45849aa56eda6787cf012e577","/Users/chris/Repos/pdisasm/Tools/4am/images/4747f739372ea6adb6054ef83085c8977c847758f519a99ccab2a5d7f8c10eaa"
"images/productivity/integrated/pfs/PFS vA.02 (4am crack).zip!PFS vA.02 (4am crack)/PFS vA.02 (4am crack).dsk","4747f739372ea6adb6054ef83085c8977c847758f519a99ccab2a5d7f8c10eaa","BLANK","RT0004.APPLE","7a97ef8045b012b07803769b541a754c030921b5480f02dc1913b7672587da3b","757bef80851a9959555426849547980ec5bb4782157621830df172b76d322ba9","b57350921a8eea1f989206e16a84c603586f035b3edaea2dcb9cac0f35a0b265","ed6710635884012aca322556714ebd7051d855a45849aa56eda6787cf012e577","/Users/chris/Repos/pdisasm/Tools/4am/images/4747f739372ea6adb6054ef83085c8977c847758f519a99ccab2a5d7f8c10eaa"
"images/productivity/graphics/misc/Grid Designer (4am crack).zip!Grid Designer (4am crack)/Grid Designer (4am crack) side A.dsk","cdff6180d46f99bd279dccd959baf139ff59e4378c40abae4aee842a6f8fdd55","BLANK27","SYSTEM.APPLE","f7b541b27673739db27deb8f9b9fe4003cb25c4b5fbec905674284f58a6c1286","97a1688dfa2c4838461f8e522b5def79124c6fb53ed022560c9bfffaed12f656","4049411a742a509a8614f346dcc6dbcf9f0ec32d050cb657c9d6b578a7dad959","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/cdff6180d46f99bd279dccd959baf139ff59e4378c40abae4aee842a6f8fdd55"
"images/productivity/graphics/misc/Grid Designer (4am crack).zip!Grid Designer (4am crack)/Grid Designer (4am crack) side B.dsk","a723c031223ba18b50461b4d4e1e9b019217ebc9d8342cf5e216dd502b42c2bf","BLANK13","SYSTEM.APPLE","f7b541b27673739db27deb8f9b9fe4003cb25c4b5fbec905674284f58a6c1286","97a1688dfa2c4838461f8e522b5def79124c6fb53ed022560c9bfffaed12f656","4049411a742a509a8614f346dcc6dbcf9f0ec32d050cb657c9d6b578a7dad959","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/a723c031223ba18b50461b4d4e1e9b019217ebc9d8342cf5e216dd502b42c2bf"
"images/productivity/graphics/misc/EasyGraph (4am crack).dsk","95a35edb80ba8e9f45727d9012f03554cc2163a17ad1b967a914d969bb571222","GRAFM","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","73b1dc2c8b31f43fa61b657f169f662cefb17143adc5d85f862872c9859b8e00","ea5f6ea54b46fa42fe0c881b299802b13e332c6c44f04f1c0877cd4d6c5bfc4a","/Users/chris/Repos/pdisasm/Tools/4am/images/95a35edb80ba8e9f45727d9012f03554cc2163a17ad1b967a914d969bb571222"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Abacus (4am crack).zip!Abacus (4am crack)/Abacus (4am crack).dsk","a466f5ee86baab2749cdc83ec5e4b97646833d78187602cb3f60ad90006adb90","TURNKEY","SYSTEM.APPLE","eb9172484ad38dd11d68a85acb0fa8966c917e9cc8c411b93301f1d9cb9ebac2","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","2ce512f5b8bb7e204adbb2d0f51d5339117aa0ab404ec0d16377b312720caffe","660b8947654a522a41aaa920ac430fdff7cdfad2fabf22fa455cf2941ffa9ee4","/Users/chris/Repos/pdisasm/Tools/4am/images/a466f5ee86baab2749cdc83ec5e4b97646833d78187602cb3f60ad90006adb90"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Report 1981-01-03 (vB.00) (4am crack).zip!PFS Report 1981-01-03 (vB.00) (4am crack)/PFS Report 1981-01-03 (vB.00) (4am crack).dsk","af77cb9661abf3f631f05c3670c5c8dfda3595076d2792218d8925d9a8dcaeb0","REPORT","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/4am/images/af77cb9661abf3f631f05c3670c5c8dfda3595076d2792218d8925d9a8dcaeb0"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Fichier 1984-11-26 (4am crack).zip!PFS Fichier 1984-11-26 (4am crack)/PFS Fichier 1984-11-26 (4am crack).dsk","19aad19f790f1262bdd1c77b6251885e25d9e99b6c4f38f8cf0066b45ec26a55","FICHIER","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/19aad19f790f1262bdd1c77b6251885e25d9e99b6c4f38f8cf0066b45ec26a55"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/EasyGraph rev. 2 (4am crack).zip!EasyGraph rev. 2 (4am crack)/EasyGraph rev. 2 (4am crack).dsk","3aa4a78fd9a894e8d0f90ec1702788e13f47b76c782b45d4e0c350389f6083fa","GRAFM","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","73b1dc2c8b31f43fa61b657f169f662cefb17143adc5d85f862872c9859b8e00","8e7b3ec5c2de9be52c885e4927df97c6e86e9d920d1fb9443f33312d0b20ed7a","/Users/chris/Repos/pdisasm/Tools/4am/images/3aa4a78fd9a894e8d0f90ec1702788e13f47b76c782b45d4e0c350389f6083fa"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS File vB.01 (4am crack).zip!PFS File vB.01 (4am crack)/PFS File vB.01 (4am crack).dsk","e34dc693e4ce2b2cdefcc47a921f9516da33d919dbcdb719e88572bd02c12691","PFS2B","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/4am/images/e34dc693e4ce2b2cdefcc47a921f9516da33d919dbcdb719e88572bd02c12691"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Graph 1983-01-12 (4am crack).zip!PFS Graph 1983-01-12 (4am crack)/PFS Graph 1983-01-12 (4am crack).dsk","7e0e51827e18eb862c0135eb9b9e00a70b3b4d468c7a2cf5b307ae810da2ac5c","GRAFA00","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","026ff5c4f657cb8b0610d9dfbc1c1a1920a5c48628013edda04d9c59e3a23902","0fe90a83e5a392415930976b04e5fedcbc91d4c7485a657e0b564f88fe25fbe3","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/7e0e51827e18eb862c0135eb9b9e00a70b3b4d468c7a2cf5b307ae810da2ac5c"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Etat 1984-11-26 (4am crack).zip!PFS Etat 1984-11-26 (4am crack)/PFS Etat 1984-11-26 (4am crack).dsk","0ba12b06f08669b1dd84f61a22b8fd65f97e619ba8c9b5f46e4a20275ca644d4","ETAT","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/0ba12b06f08669b1dd84f61a22b8fd65f97e619ba8c9b5f46e4a20275ca644d4"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Graph 1984-03-14 (4am crack).zip!PFS Graph 1984-03-14 (4am crack)/PFS Graph 1984-03-14 (4am crack).dsk","3f4a63bd4bb44d4983f3bd0d77f3b998c473ff43f2c78859f36a6bb6b4e78a18","GRAFC00","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","026ff5c4f657cb8b0610d9dfbc1c1a1920a5c48628013edda04d9c59e3a23902","049bf2f1bb54c99b48aff44defd8dfceb623bd1b7da99ae1b9b1b85cfb1716be","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/3f4a63bd4bb44d4983f3bd0d77f3b998c473ff43f2c78859f36a6bb6b4e78a18"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Supercounter (4am crack).zip!Supercounter (4am crack)/Supercounter (4am crack).dsk","60cee4a694618fd4709336e56f244ca77ab28f3dca948ab0b880d6eb8e1b204b","TURNKEY","SYSTEM.APPLE","581a5c924979aed84c65add4a4400d11e312f6b7327b23d7358d497e8b687176","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","2ce512f5b8bb7e204adbb2d0f51d5339117aa0ab404ec0d16377b312720caffe","660b8947654a522a41aaa920ac430fdff7cdfad2fabf22fa455cf2941ffa9ee4","/Users/chris/Repos/pdisasm/Tools/4am/images/60cee4a694618fd4709336e56f244ca77ab28f3dca948ab0b880d6eb8e1b204b"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Write 1984-11-01 (4am crack).zip!PFS Write 1984-11-01 (4am crack)/PFS Write 1984-11-01 (4am crack).dsk","715057451970d715c516bfd8904fbcb3e3dffbc5191791bca33a4cdac4d0bf76","PFSWORD","SYSTEM.APPLE","f7b541b27673739db27deb8f9b9fe4003cb25c4b5fbec905674284f58a6c1286","97a1688dfa2c4838461f8e522b5def79124c6fb53ed022560c9bfffaed12f656","06bbd7dcda597aa46d62dcfd8ddde4bc1c219f6a6a90ebcfaecc8da0f80b6b8b","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/715057451970d715c516bfd8904fbcb3e3dffbc5191791bca33a4cdac4d0bf76"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Report 1984-03-20 (4am crack).zip!PFS Report 1984-03-20 (4am crack)/PFS Report 1984-03-20 (4am crack).dsk","d0c84bcf851752ece21fbdfdb2c3ca3abdef67452d8da783f13ee81c7502f7f2","REPC00","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/d0c84bcf851752ece21fbdfdb2c3ca3abdef67452d8da783f13ee81c7502f7f2"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Addition-Subtraction Blocks (4am crack).zip!Addition-Subtraction Blocks (4am crack)/Addition-Subtraction Blocks (4am crack).dsk","cb68f12f9155727b5c2d1cf08758db7434a48b7b92257d29609f3035854acca9","TURNKEY","SYSTEM.APPLE","581a5c924979aed84c65add4a4400d11e312f6b7327b23d7358d497e8b687176","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","2ce512f5b8bb7e204adbb2d0f51d5339117aa0ab404ec0d16377b312720caffe","660b8947654a522a41aaa920ac430fdff7cdfad2fabf22fa455cf2941ffa9ee4","/Users/chris/Repos/pdisasm/Tools/4am/images/cb68f12f9155727b5c2d1cf08758db7434a48b7b92257d29609f3035854acca9"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Report 1982-01-14 (4am crack).zip!PFS Report 1982-01-14 (4am crack)/PFS Report 1982-01-14 (4am crack).dsk","f9533feb4f7c6aab68b57eafb4cf8977ea359de74ae43a19bf225225e63488d1","REPA00","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","026ff5c4f657cb8b0610d9dfbc1c1a1920a5c48628013edda04d9c59e3a23902","e3996bf923db8a596935df7856da745b24f8afedd8a773d4034a9e796a2446cc","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/f9533feb4f7c6aab68b57eafb4cf8977ea359de74ae43a19bf225225e63488d1"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Mindscape's Reading Workshop- Grade 6 (4am crack).zip!Mindscape's Reading Workshop- Grade 6 (4am crack)/Mindscape's Reading Workshop- Grade 6 (4am crack) disk 2A.dsk","4bfa41ac8eb54ecd4a90aac81655d7e0117e657cdf66d2db945a178230008dda","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/4bfa41ac8eb54ecd4a90aac81655d7e0117e657cdf66d2db945a178230008dda"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Mindscape's Reading Workshop- Grade 6 (4am crack).zip!Mindscape's Reading Workshop- Grade 6 (4am crack)/Mindscape's Reading Workshop- Grade 6 (4am crack) disk 3A.dsk","ce8e355b9de936e8494882b4f59a222c7c10513dc271b99918f3395fdbfd68d1","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/ce8e355b9de936e8494882b4f59a222c7c10513dc271b99918f3395fdbfd68d1"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Mindscape's Reading Workshop- Grade 6 (4am crack).zip!Mindscape's Reading Workshop- Grade 6 (4am crack)/Mindscape's Reading Workshop- Grade 6 (4am crack) disk 1A.dsk","1d6bdaca1e6d9293581b0490c3037dd7dc5749dce8ac8d15956915ea0bc2ddbd","TEXT","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","802a8c6c14f2461b8132dfbcda29cbdc91d8acde288b022797765a232e32555a","/Users/chris/Repos/pdisasm/Tools/4am/images/1d6bdaca1e6d9293581b0490c3037dd7dc5749dce8ac8d15956915ea0bc2ddbd"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS File vC.00 (4am crack).zip!PFS File vC.00 (4am crack)/PFS File vC.00 (4am crack).dsk","32b43fa620ba320fbf51be11ce46aac7bcacc6b3f9ba5b0a38c2c4120c292592","FILEC00","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/32b43fa620ba320fbf51be11ce46aac7bcacc6b3f9ba5b0a38c2c4120c292592"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Write 1984-09-27 (4am crack).zip!PFS Write 1984-09-27 (4am crack)/PFS Write 1984-09-27 (4am crack).dsk","0eed15937493e041b4739b037761b7427449eca2ee23d1189bd9c649624ee58a","PFSWORD","SYSTEM.APPLE","f7b541b27673739db27deb8f9b9fe4003cb25c4b5fbec905674284f58a6c1286","97a1688dfa2c4838461f8e522b5def79124c6fb53ed022560c9bfffaed12f656","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/0eed15937493e041b4739b037761b7427449eca2ee23d1189bd9c649624ee58a"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Addition-Subtraction Facts Family Drill (4am crack).zip!Addition-Subtraction Facts Family Drill (4am crack)/Addition-Subtraction Facts Family Drill (4am crack).dsk","86b2a7ef95b7e6cf47aa1afc8c07629500b26ab4a33d4cd4f9dd634c21f20a00","TURNKEY","SYSTEM.APPLE","581a5c924979aed84c65add4a4400d11e312f6b7327b23d7358d497e8b687176","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","2ce512f5b8bb7e204adbb2d0f51d5339117aa0ab404ec0d16377b312720caffe","660b8947654a522a41aaa920ac430fdff7cdfad2fabf22fa455cf2941ffa9ee4","/Users/chris/Repos/pdisasm/Tools/4am/images/86b2a7ef95b7e6cf47aa1afc8c07629500b26ab4a33d4cd4f9dd634c21f20a00"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/PFS Graph 1984-01-31 (4am crack).zip!PFS Graph 1984-01-31 (4am crack)/PFS Graph 1984-01-31 (4am crack).dsk","94ab803385076da00e17c572af76ac624a415a311d9a903bc69dd728acbb6971","GRAFB00","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","026ff5c4f657cb8b0610d9dfbc1c1a1920a5c48628013edda04d9c59e3a23902","ffe9d7835925ccc268657df22d5070f9845460a78b0d7e11df259704e9b81354","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/94ab803385076da00e17c572af76ac624a415a311d9a903bc69dd728acbb6971"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Language Activities Courseware Level 3 (4am crack).zip!Language Activities Courseware Level 3 (4am crack)/Language Activities Courseware Level 3 (4am crack) Disk B Side 1 - The Verb Arcade.dsk","e12bd59d876a14444c1b79dfa734af1a7215aee83b60513838dfa90d2edc9314","ARCADE","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","20abe37374f46318b9de7c2a411a851b00434e3a3e7867c4b48044056a921d00","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/e12bd59d876a14444c1b79dfa734af1a7215aee83b60513838dfa90d2edc9314"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Language Activities Courseware Level 3 (4am crack).zip!Language Activities Courseware Level 3 (4am crack)/Language Activities Courseware Level 3 (4am crack) Disk D Side 2 - Rhyming Words.dsk","b01cc2c4c926b961bb39e1c2de880391b850eef8834db585cdd3c8661893411d","NEW","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","20abe37374f46318b9de7c2a411a851b00434e3a3e7867c4b48044056a921d00","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/b01cc2c4c926b961bb39e1c2de880391b850eef8834db585cdd3c8661893411d"
"Collection_4am.tar.gz!Collection_4am.tar!unsorted/Language Activities Courseware Level 3 (4am crack).zip!Language Activities Courseware Level 3 (4am crack)/Language Activities Courseware Level 3 (4am crack) Disk C Side 2 - Letter Writer.dsk","b518bb2d87a6531fb0179437ea53c0a29b84fc1695211b7c94ef43b128638688","LETTER","SYSTEM.APPLE","67adc957afa1fc3cae9177ef42846ea1c31fd44f5a00e0694f63acafd248aed5","3189798e4f598903441f35941277fa9d412ea0cba298e662923f8e2e50003f29","20abe37374f46318b9de7c2a411a851b00434e3a3e7867c4b48044056a921d00","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/4am/images/b518bb2d87a6531fb0179437ea53c0a29b84fc1695211b7c94ef43b128638688"
