"Source","ImageSHA256","VolumeName","InterpreterFilename","InterpreterSHA256","PascalSHA256","LibrarySHA256","BootBlocksSHA256","ResultDirectory"
"images/misc/1984AppleComputerChristmasDemo.dsk","00d3caa3de8145bc72e8b6735d025694cdb0e00546503798b56e158f9c0ca14f","XMAS84","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/00d3caa3de8145bc72e8b6735d025694cdb0e00546503798b56e158f9c0ca14f"
"images/misc/The Apple at Work.dsk","e948af3d375b5fc2e36930d484381ad55e7c204708027e05170875ceb52e8191","WORK.80","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/e948af3d375b5fc2e36930d484381ad55e7c204708027e05170875ceb52e8191"
"images/misc/dk_collection/357a - Apple Presents the IIc - An Introduction.dsk","94612001033b9dae8cab993959b4dfc86a66c0f3fd5b199cde37490dc2900933","KBDRUN","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","862907fd5077ab1de60cb947821ccb15ddfe90c4fb591345301c9764a173a7a1","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/94612001033b9dae8cab993959b4dfc86a66c0f3fd5b199cde37490dc2900933"
"images/misc/dk_collection/353a - Apple Presents The IIc - Exploring Apple Logo.dsk","b4e92cb72e3e116e7377d72e307376c9a719a0231e5daa96a34bcf07049fff8b","LOGORUN","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","53534a6f9b4374c5b562658758b4795329b39335207c74c60ecd659656d53c38","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/b4e92cb72e3e116e7377d72e307376c9a719a0231e5daa96a34bcf07049fff8b"
"images/misc/dk_collection/331b - Apple Presents the IIc - The Apple at Work - 40-Column Writing, Figuring, and Filing.dsk","21a7a45844f9c8569369b47ee98506769314c4f793f5608d7f66f00ebf3bdd1b","WORK.40","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/21a7a45844f9c8569369b47ee98506769314c4f793f5608d7f66f00ebf3bdd1b"
"images/misc/3d0g_knight_collection/263b - Managing Your Money Budget Utilities.dsk","6f2f47659078223c3a3445ef4d8849d869c392891c5ab6b647143532d9d203e7","DISK6","SYSTEM.APPLE","96b3a45ae3486a211744af24da5ea18fddacb1800d9a65f5749333d66e574cbd","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","89b5219a76aa484a3bedea97075fdd9c3d1964e9079635271f57670ffa4fff45","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/6f2f47659078223c3a3445ef4d8849d869c392891c5ab6b647143532d9d203e7"
"images/misc/3d0g_knight_collection/086b - AppleWorks Tutorial - Side 2.dsk","e1c022e61a2c16c4e55d1d47d197bd439e4c2145da69637fee570ab3f6861320","AW.D2B","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","fab14497d8ba5290bbadd1f1c8db7ff05073dbdcd614f2f5d3bb82aa0fc86433","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/e1c022e61a2c16c4e55d1d47d197bd439e4c2145da69637fee570ab3f6861320"
"images/misc/3d0g_knight_collection/056b - Pro Blackjack.dsk","9777a2e0b2ba3df5b6676b9c01a6885b24630d42ec58a40cff52d1ae5189af61","WGBJV10","RTSTND.APPLE","41bf11dded33a57ec1091a466150bd4c18a480d65d89c2c949eda5a5998f9e23","aaa96b0c5648f67d1217e6cbbba76e5447531a0cfed515a49adcc6148e7b6220","00aac73bdb87d47fcd83483ef29c6b36d75397d56cd721edbad885473e29d20c","2ffb04276585facf6703ba691cfbc0cbf017eddedcdff54575320595bd960ed1","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/9777a2e0b2ba3df5b6676b9c01a6885b24630d42ec58a40cff52d1ae5189af61"
"images/misc/3d0g_knight_collection/074a - Apple Pilot.dsk","f31b0815a4da1f4bc61ae5ebef71ffe338f54e5466616bd232075016b6673acc","LESSONS","RT0006.APPLE","94eb6d37113cf3b9a8e2fa93aadafa08bac16fdcc578138fd9ace5848fd45a73","6dc9c38c6d99a5ea509b6d977b9729648e17bebf810eb9ef79bee1fcc07e7d01","6e03d304fe44a9492d92bf1fced61bde6f000f10a851f9a9d06dde11048de69c","77000b95cf63abb97971ac6236a79d05b1348a4f397ec132813b22df0498b6b3","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/f31b0815a4da1f4bc61ae5ebef71ffe338f54e5466616bd232075016b6673acc"
"images/misc/3d0g_knight_collection/157a - Dollars and Sense - Side 1.dsk","24effce908c7f70e7ecf99b4dfba6e30c8cb1fb986930cfc742bf72d5d7a8901","TFOS","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","a146cda8cafb5f4b40ce7b271659b91871fdb35c2cf491e1741ab7cc6b94d325","66ae338094b72842ab2ebd350cffbb88fc8aeea26211c336c05a1b1d991292f0","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/24effce908c7f70e7ecf99b4dfba6e30c8cb1fb986930cfc742bf72d5d7a8901"
"images/misc/3d0g_knight_collection/189b - Stephen King's The Mist.dsk","5547b6ba3e2f5a92d0141ff88f7a1cc77fb8a803602e0f755620636e8c08bd8c","G1","SYSTEM.APPLE","b0d6ae9829da793cf605ae4cfc09b229f8130cd46a53db451eed226d8a986873","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","c2182744860e3cb1a2057518596223ed0b4f8abea36fa174f1608d823d609ac9","7bdabe42f2218afafa30cc40f2667ef35386bc6030c2213148be7a42258fd020","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/5547b6ba3e2f5a92d0141ff88f7a1cc77fb8a803602e0f755620636e8c08bd8c"
"images/misc/3d0g_knight_collection/158a - Dollars and Sense Demo - Side 1.dsk","c08afa2992bb0261bfbfdb8f4fc566d0566d018cc4e584a19d25f8d9e23a5a3c","TFOS","RTSTRP.APPLE","93629b22a4916e1f8affaa738a0637665191940152928b5c7d876ff9d800a113","a146cda8cafb5f4b40ce7b271659b91871fdb35c2cf491e1741ab7cc6b94d325","8d565dae51f4b237b7b8094c0ab2e6414f18583d3f89a4c05505e3909eb199c1","6f95245e71173839bf5f064e06c4f78de1728c77bc9a4f04be58a1a1b44dc943","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/c08afa2992bb0261bfbfdb8f4fc566d0566d018cc4e584a19d25f8d9e23a5a3c"
"images/misc/3d0g_knight_collection/289b - Racter.dsk","360ea44c1dad79b7dbaf00356d6a048b99ec2efa8e4344a89dedfc6f4c4cb1c3","RACTER","SYSTEM.APPLE","303e6e8d16efd87b05f86214744fc4a768fe3357092eb8c41d0f5c28e1c86453","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","85a4cd902d1cb48ee224d4741cb67eaa1280971bde9150a1edb7797142db7e47","df654f133f1e6fb48268ce32d9b20a10efda92ff3f1c9f0bd66371a42830085e","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/360ea44c1dad79b7dbaf00356d6a048b99ec2efa8e4344a89dedfc6f4c4cb1c3"
"images/misc/3d0g_knight_collection/056a - JPort.dsk","d5653d5e7ed3c367d28ef20c43131251069cf9e885a36901f62cf17b2c6e33ab","R","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","40c10129a215b55b8c61b8d949cdf3d8bce945561f3007b81dbe42f2c8bf852b","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/d5653d5e7ed3c367d28ef20c43131251069cf9e885a36901f62cf17b2c6e33ab"
"images/misc/3d0g_knight_collection/241b - Pascal - Side 2.dsk","57ddc9113dfb8f76e81390673e8a8c6bf6033ea7531587a7d15cd7c2da8a501e","APPLE1","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","2b240af2c619b5e61b3f992a6dfadec3b05436c1aadfc1be264df95d48281375","1814942a36cc795d71428c6291eff410c6e0dd8ba8060392b76adb640c341890","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/57ddc9113dfb8f76e81390673e8a8c6bf6033ea7531587a7d15cd7c2da8a501e"
"images/misc/3d0g_knight_collection/261a - Managing Your Money Side 1.dsk","c5efbbbec06b3a0530c6c7b1d40c2daf3da83c762e25cde8a71ddbb5e8bf13df","DISK1","SYSTEM.APPLE","96b3a45ae3486a211744af24da5ea18fddacb1800d9a65f5749333d66e574cbd","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","35e08c06031290bfeaab1c4776f9242538f0e4fcd425714e8a1ca507a1ab54d3","8f968439593656e18877138ec53e978c1c4763c0d6246daca8ce67716a751092","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/c5efbbbec06b3a0530c6c7b1d40c2daf3da83c762e25cde8a71ddbb5e8bf13df"
"images/misc/3d0g_knight_collection/155b - Spectrum Holobyte Gato.dsk","12f508eb6bcf9a23c066d61162bae23cc7d5fa2880cf56ae7f26560703941b4e","GATO","SYSTEM.APPLE","6701bcee4840864e6306d744c12fa3c6d47413321eebbe15cbe1bab3d23118e9","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","03fdee7eadd9973e3173f1f6e5d0e9b6445dcd1951e575cefa9537c0e419ea8d","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/12f508eb6bcf9a23c066d61162bae23cc7d5fa2880cf56ae7f26560703941b4e"
"images/misc/3d0g_knight_collection/421a - Think Tank.dsk","446972418b6ab65cbc2e29dbfd2dda2273edd4f046c57f8c23496fade1bfbe78","TT01","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","ddc2fbefd4eda3db6b43b816b94667077d6e97c68f874b61d5a985a5a10d3074","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/446972418b6ab65cbc2e29dbfd2dda2273edd4f046c57f8c23496fade1bfbe78"
"images/misc/3d0g_knight_collection/086a - AppleWorks Tutorial - Side 1.dsk","0611e73dbbc74234cf5ac4371d113bc05f1fcf195a2c061f1ea260ee41aca5fe","AW.D1B","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","1c3a2ac0a4f32c47722bc62a2b2220b346cf83e43417fbb1e03dee296550646f","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/0611e73dbbc74234cf5ac4371d113bc05f1fcf195a2c061f1ea260ee41aca5fe"
"images/misc/3d0g_knight_collection/186a - Quick Card.dsk","0178869dd37f809efcaf84745bf68e6c6f64c2469624c8b28782c5b033536acf","TUTOR","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","2b240af2c619b5e61b3f992a6dfadec3b05436c1aadfc1be264df95d48281375","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/0178869dd37f809efcaf84745bf68e6c6f64c2469624c8b28782c5b033536acf"
"images/misc/3d0g_knight_collection/435a - Apple Pilot.dsk","9eb95f9ce0c86f2ff87be658a6a8ae260421f3d7cab7a3411bf3c755577f4421","LESSON1","RT0006.APPLE","94eb6d37113cf3b9a8e2fa93aadafa08bac16fdcc578138fd9ace5848fd45a73","6dc9c38c6d99a5ea509b6d977b9729648e17bebf810eb9ef79bee1fcc07e7d01","6e03d304fe44a9492d92bf1fced61bde6f000f10a851f9a9d06dde11048de69c","77000b95cf63abb97971ac6236a79d05b1348a4f397ec132813b22df0498b6b3","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/9eb95f9ce0c86f2ff87be658a6a8ae260421f3d7cab7a3411bf3c755577f4421"
"images/hardware/misc/MEDAC_2000_Disk_1_Master_Utility.dsk","45ed2d4708631a4270f998c78c75b799984e6a4b7c0a1a4e63e9076ba11f84a0","MI91","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","f0711d0df809d9b91b0b9098d589801b74d6f4f53fa8797330731917c2997d75","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/45ed2d4708631a4270f998c78c75b799984e6a4b7c0a1a4e63e9076ba11f84a0"
"images/hardware/misc/MEDAC_2000_Disk_2_Demo_Patient_Disk_BS.dsk","ff6cee9e536f8e2ba58a026a11023024ecc0e626b9088895c3af253a52e871ce","PTDISK","SYSTEM.APPLE","7ce54508b9f1564c47d1db921b530c9702c6e91cee177ccbf89bc40f88a1bd5f","02f0576644c3c2d30ef8671fc8fba306a8123a3661e896eaac5393bc5a7c8a14","b5f1ec3e94666e65f5b5773195561e6b4806c495c75ccdc42b57e7716995d54e","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/ff6cee9e536f8e2ba58a026a11023024ecc0e626b9088895c3af253a52e871ce"
"images/hardware/video/Le Chat Mauve Side 1.dsk","6280e9e46ec12bfde5a702d39fc57bd375b0396888674aa62f49d6a63c9ecf6d","EDITEUR","SYSTEM.APPLE","6701bcee4840864e6306d744c12fa3c6d47413321eebbe15cbe1bab3d23118e9","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","a06861f09ad4b8aa54c886fe7a7beaed26ef01a8717f5ea56e45966967e8acac","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/6280e9e46ec12bfde5a702d39fc57bd375b0396888674aa62f49d6a63c9ecf6d"
"images/hardware/video/Le Chat Mauve Side 1.po","f62a2b64685206a6d23dd0402c179593fcf179d7f516a6173498e96cd953e134","EDITEUR","SYSTEM.APPLE","6701bcee4840864e6306d744c12fa3c6d47413321eebbe15cbe1bab3d23118e9","fb5421152940287c0c0c49d4c5b9b50074d7f33722b5c8c5d1a44acc2d537657","a06861f09ad4b8aa54c886fe7a7beaed26ef01a8717f5ea56e45966967e8acac","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/f62a2b64685206a6d23dd0402c179593fcf179d7f516a6173498e96cd953e134"
"images/hardware/storage/disk/sva/ZVPAS.PO","b540df506f12a975e20acd81c9000326f28b9e16cbab53df919731c9d2c12a8a","ZVPAS","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e3996bf923db8a596935df7856da745b24f8afedd8a773d4034a9e796a2446cc","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/b540df506f12a975e20acd81c9000326f28b9e16cbab53df919731c9d2c12a8a"
"images/hardware/storage/disk/sider/SIDERWARE_BACKUP_RESTORE_UTIL.dsk","9d3df16fd8d028718ec171efea067eb1cb054c75d1c405b87dc28a9c6548b252","SIDER","SYSTEM.APPLE","4bd6b2c862305be0fa11356ca2154cc27130c7f83eee673c3ba88422748553e9","a8535382d7df95766093a6c734fe4feeade6fb4ce60fc065dc65c785308f8859","1f4ab0662f085269e76c315b2cd1ddea6fba56b84da34249f0eed97af3ffc7f6","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/9d3df16fd8d028718ec171efea067eb1cb054c75d1c405b87dc28a9c6548b252"
"images/gs/demo/IIgs Tour 86.2mg","a2b274582078ecf200ce3b9392df7980d75d786005bbc4ec3c2991b5ba3c34b9","HALFONE","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","9032266069f6a005750adcbcff6c450ac12fe192b8e7ac3d44f9a539df99640c","c7970cfa1e71fac107bc52d78765188371e30c0b3d66339000f73c5b72538763","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/a2b274582078ecf200ce3b9392df7980d75d786005bbc4ec3c2991b5ba3c34b9"
"images/gs/demo/IIgsTour88.po","49b72ddefacebcb61bce884b12ba7d14db4b59f999d7b64eafd664739764b33e","HALFONE","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","9032266069f6a005750adcbcff6c450ac12fe192b8e7ac3d44f9a539df99640c","c7970cfa1e71fac107bc52d78765188371e30c0b3d66339000f73c5b72538763","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/49b72ddefacebcb61bce884b12ba7d14db4b59f999d7b64eafd664739764b33e"
"images/non-english/german/Applework Demo v1.0 (German).DSK","cb9fb890a0f5d65377b893df05a9ebaad9647ec5dd5154987332296421e74f14","AW.V40E","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/cb9fb890a0f5d65377b893df05a9ebaad9647ec5dd5154987332296421e74f14"
"images/non-english/german/AppleWorks - Training Diskette Vol.1 (German).DSK","5bff96d8f576e19cd7b343ee0e183241de5777fc5f3237b4bd8b92eff63e7f34","AW.D1B","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","1791d21597ecbe20d24ce19329d4f33bfe79f9eae5cedb1a09af03b61d2bf223","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/5bff96d8f576e19cd7b343ee0e183241de5777fc5f3237b4bd8b92eff63e7f34"
"images/non-english/german/Quickfile II System v1.0 (GERMAN).dsk","485e3a497e9c1e086519b51c2155a9e8a4a321fd84ed2738fda114d784a6015e","QFBOOT","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e8a40750287a22ac92236b2aa25f64953a76b2904c06b388ebb9aed716f36e92","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/485e3a497e9c1e086519b51c2155a9e8a4a321fd84ed2738fda114d784a6015e"
"images/non-english/german/Die Appleworks Auswahl v1.0 (German).DSK","45c63240b47bbedad5cde56f479ad59983614c0f9aca779313333a5c197fb5d4","AW.V80C","SYSTEM.APPLE","6ab94396865ed6942ced3b61fe998b3d043d921a7566963dee64f74c48fd876e","efe7629a1794860c2db6919e3f0b3f6e9437c94438626e22dd78d9ac523a55eb","","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/45c63240b47bbedad5cde56f479ad59983614c0f9aca779313333a5c197fb5d4"
"images/non-english/german/Pascal - Dienstprogramme (German).DSK","4dff8ec65aef53d39897a9ed6a5593b03b5fab48fe524016c3a48e60ad07d278","DIENST","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","97f95edf64cc09cc77817c85f7d2185a89d3fd7f1e4dd4cfc761a3cb7684d2ff","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/4dff8ec65aef53d39897a9ed6a5593b03b5fab48fe524016c3a48e60ad07d278"
"images/non-english/german/Eine Enfuhrung in den Apple II Computer (German-1982).DSK","ee7431ba8930d9cfed70f719de7559459a2d5b92823f7203988fab8e232d5dfe","NO.DEMO","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","bae697b6ec29bd8a4feb9893b8c66c4b94b610dd83ea10b58388aeea46facc71","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/ee7431ba8930d9cfed70f719de7559459a2d5b92823f7203988fab8e232d5dfe"
"images/non-english/german/Bibles - Dokumentationscchema v2.4-1983 (German).DSK","b75e43126be1574eda9436f121616cff1b45351bccbb066ed6f2711b844f8e97","BIBLIS","SYSTEM.APPLE","0ee1176ba6ead2e162926bc951c17cd78df0a1f4090b40a7d815d7abe44526c6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","b7e3993ded9d6f381b0e2c465c8b6b7a0a74e251b8ce310717882c43df6c58f6","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/b75e43126be1574eda9436f121616cff1b45351bccbb066ed6f2711b844f8e97"
"images/non-english/german/DMP Charger Version 2.2 - Disk 1 (German).DSK","56fecb1e10d3e72164af1d562353b9ee2be79c66f8162cad7e879cb43c1d10fe","CH128","SYSTEM.APPLE","6ebeb90720fa23f20f23009bc011194f5e1612ee52783b75ce87647b390b0bad","c5b5133699d622de967e40d8ee8f01c14e4a657b524064593e738f4c6d21e6b0","2117073ed7cd34fd264fafedb749cec9b6a70a2bb445d1fa336a79e4a93ac9c1","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/56fecb1e10d3e72164af1d562353b9ee2be79c66f8162cad7e879cb43c1d10fe"
"images/non-english/german/DMP Charger V3.0 Side A (German).DSK","27cbf1edae265fe8b629564671f910b33e062e6842854dbd8177fbecd8f09398","BLANK","SYSTEM.APPLE","63c1c07794a1ab9e0965f68393001f5fc1fff55fe3b7cc6aa7fb12bf66f35097","2ec2736219293eb985f5da6faa66c76606ea981f4984aba3d1b2131fc6117f2c","c6c4baa40c831869ef3046bc5c5adc709a754f09b4492cdc40fd63f0861b8345","048c089e53438cc7066a73065409827ee44a382c798ce3718897716279cfc3dc","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/27cbf1edae265fe8b629564671f910b33e062e6842854dbd8177fbecd8f09398"
"images/non-english/german/AppleWorks - Training Diskette Vol.2 (German).DSK","4dd429dc880f02efefb85722b63dde53455fc86dc4288662bc8c6debe2fd2377","AW.D2B","SYSTEM.APPLE","49b1bbbd162e00df30a59b10aa591032e16b0fa5fec88512053827339b96383e","1e1f49d81a10939c89b0ceb20f4f619853c83c0c77c85774e991fd1119db6f69","2622c44e361223af8c570ba26c2989ac7637612e41aa504361ede7baf2c13840","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/4dd429dc880f02efefb85722b63dde53455fc86dc4288662bc8c6debe2fd2377"
"images/non-english/german/Einfuehrung in die Apple Logo v2.1.dsk","cddb8909fa8319486c27bc489131bd757eb011f7082255bef7e80d289bff9c41","LGRUNGY","SYSTEM.APPLE","8fb30ba2a7b54d49b55536d13db8252d192f230df14a2f0eba5a8830c9fe1c2e","e44ba3e9ef9840bec2b28407a825d29f9fb3e0cc1c84f137fa0c887489e21af6","8d6a3313dca77ea0c4f55c284ca33c09742276601b59de2188715a6b3bc38983","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/cddb8909fa8319486c27bc489131bd757eb011f7082255bef7e80d289bff9c41"
"images/non-english/german/Quick File II Prog German.dsk","582dd209465849ec22f1dc9c9d441a010405fa66c8bca5df21e93059ad953c96","AIISJ","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","ef890517c1eb403c6029ac1063aac4c197ca4617995f7eaa964f8bcc9e688844","e8a40750287a22ac92236b2aa25f64953a76b2904c06b388ebb9aed716f36e92","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/582dd209465849ec22f1dc9c9d441a010405fa66c8bca5df21e93059ad953c96"
"images/non-english/german/CNC - Graphiksimulator CAP 11.84 (German).DSK","fed88179afd4e16674f6ab83a0f518afc70195faf7ea9266702967a6123a262b","CNC","SYSTEM.APPLE","2443c23e7538ebfc0227525e4a80878dfae0b96a8a445cb1c4b4332f433a8ae6","4412d9a3858af777da0b8f4a352799a11ba230602df39305df345eeac613fdbc","eae3e236d5f5eaef7acf9dc2e0b6530c048ea6e9c2318810ad983a61af174fe9","190f9410ae628d485d58a0b0ae1cc761c88233d916afdc9abb54443a80891003","/Users/chris/Repos/pdisasm/Tools/pascal-results/images/fed88179afd4e16674f6ab83a0f518afc70195faf7ea9266702967a6123a262b"
